,id,listing_url,neighbourhood,neighbourhood_cleansed,latitude,longitude,accommodates,price,review_scores_value,review_scores_location,review_scores_rating,review_scores_accuracy,review_scores_communication,average_rating,price_per_person,rating_category,price_level,price_range
431,13743230.0,https://www.airbnb.com/rooms/13743230,,Yau Tsim Mong,22.29797,114.17418,3,557,4.7,4.9,4.73,4.84,4.94,4.822000000000001,185.67,80,Level 2,"(120.0, 191.75]"
432,13754069.0,https://www.airbnb.com/rooms/13754069,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,4,1115,4.68,4.89,4.73,4.65,4.86,4.7620000000000005,278.75,80,Level 3,"(191.75, 360.625]"
433,13866883.0,https://www.airbnb.com/rooms/13866883,,Yau Tsim Mong,22.319,114.17051,1,264,4.56,4.96,4.3,4.49,4.69,4.6000000000000005,264.0,60,Level 3,"(191.75, 360.625]"
434,13893108.0,https://www.airbnb.com/rooms/13893108,"Hong Kong, New Territories, Hong Kong",Islands,22.29524,113.952,2,1422,4.83,4.75,4.84,4.96,4.92,4.859999999999999,711.0,100,Level 5,"(580.0, 250260.0]"
435,13901543.0,https://www.airbnb.com/rooms/13901543,"Tsim Sha Tsui, Kowloon, Hong Kong",Yau Tsim Mong,22.29695,114.17147,5,730,4.76,4.84,4.72,4.81,4.9,4.806,146.0,80,Level 2,"(120.0, 191.75]"
436,13905218.0,https://www.airbnb.com/rooms/13905218,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31775,114.17047,1,226,4.7,4.9,4.9,5.0,4.8,4.86,226.0,100,Level 3,"(191.75, 360.625]"
437,13921875.0,https://www.airbnb.com/rooms/13921875,"九龍, Hong Kong",Yau Tsim Mong,22.30436,114.17213,2,541,4.36,4.83,4.25,4.32,4.85,4.522,270.5,40,Level 3,"(191.75, 360.625]"
438,13945270.0,https://www.airbnb.com/rooms/13945270,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.3088,114.25967,1,200,5.0,5.0,5.0,5.0,5.0,5.0,200.0,100,Level 3,"(191.75, 360.625]"
439,14015541.0,https://www.airbnb.com/rooms/14015541,"愉景灣, 新界, Hong Kong",Islands,22.29353,114.01452,2,800,4.49,4.94,4.64,4.85,4.93,4.7700000000000005,400.0,80,Level 4,"(360.625, 580.0]"
440,14043244.0,https://www.airbnb.com/rooms/14043244,"佐敦, 九龍, Hong Kong",Yau Tsim Mong,22.30541,114.17204,2,456,4.21,4.87,4.1,4.49,4.92,4.518000000000001,228.0,40,Level 3,"(191.75, 360.625]"
441,14102848.0,https://www.airbnb.com/rooms/14102848,,Kowloon City,22.32305,114.19688,1,246,3.89,4.56,4.0,3.78,4.22,4.09,246.0,40,Level 3,"(191.75, 360.625]"
442,14114075.0,https://www.airbnb.com/rooms/14114075,,Central & Western,22.27783,114.15021,4,1683,4.5,5.0,4.63,4.63,4.88,4.728,420.75,60,Level 4,"(360.625, 580.0]"
443,14130853.0,https://www.airbnb.com/rooms/14130853,,Yau Tsim Mong,22.32073,114.17136,2,238,4.17,4.67,4.25,4.33,4.42,4.368,119.0,40,Level 1,"(9.999, 120.0]"
444,14143215.0,https://www.airbnb.com/rooms/14143215,,Islands,22.22806,114.11186,4,3190,3.86,4.86,3.57,4.29,3.43,4.002000000000001,797.5,40,Level 5,"(580.0, 250260.0]"
445,14222651.0,https://www.airbnb.com/rooms/14222651,"佐敦, 九龍, Hong Kong",Yau Tsim Mong,22.30405,114.17163,2,497,4.33,4.86,4.15,4.5,4.89,4.546000000000001,248.5,40,Level 3,"(191.75, 360.625]"
446,14231852.0,https://www.airbnb.com/rooms/14231852,,Yau Tsim Mong,22.32081,114.17184,2,328,4.7,4.83,4.43,4.74,4.91,4.722,164.0,60,Level 2,"(120.0, 191.75]"
447,14243542.0,https://www.airbnb.com/rooms/14243542,"佐敦, 九龍, Hong Kong",Yau Tsim Mong,22.30595,114.16993,1,402,4.46,4.82,4.29,4.41,4.81,4.558,402.0,40,Level 4,"(360.625, 580.0]"
448,14255246.0,https://www.airbnb.com/rooms/14255246,,Kowloon City,22.30767,114.18444,6,1886,4.47,4.47,4.45,4.6,4.55,4.508000000000001,314.33,40,Level 3,"(191.75, 360.625]"
449,14286058.0,https://www.airbnb.com/rooms/14286058,,Yau Tsim Mong,22.30604,114.17178,2,364,4.73,4.9,4.78,4.83,4.91,4.83,182.0,80,Level 2,"(120.0, 191.75]"
450,14294130.0,https://www.airbnb.com/rooms/14294130,,Yau Tsim Mong,22.32025,114.17178,1,600,4.6,4.8,4.1,4.4,4.8,4.54,600.0,40,Level 5,"(580.0, 250260.0]"
451,14323492.0,https://www.airbnb.com/rooms/14323492,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30473,114.1716,2,460,4.0,4.0,3.0,4.0,3.0,3.6,230.0,20,Level 3,"(191.75, 360.625]"
452,14341647.0,https://www.airbnb.com/rooms/14341647,"尖沙咀, 九龍, Hong Kong",Yau Tsim Mong,22.30317,114.17578,1,220,4.63,4.75,4.52,4.7,4.75,4.67,220.0,60,Level 3,"(191.75, 360.625]"
453,14352198.0,https://www.airbnb.com/rooms/14352198,,Wan Chai,22.27943,114.18475,5,928,4.81,4.92,4.88,4.85,4.92,4.876,185.6,100,Level 2,"(120.0, 191.75]"
454,14441744.0,https://www.airbnb.com/rooms/14441744,,Central & Western,22.28387,114.13158,4,750,4.33,4.33,4.33,4.0,4.67,4.332000000000001,187.5,40,Level 2,"(120.0, 191.75]"
455,14509861.0,https://www.airbnb.com/rooms/14509861,"Sai ying pun, HK, Hong Kong",Central & Western,22.28682,114.13871,4,540,4.56,4.82,4.57,4.7,4.59,4.648,135.0,60,Level 2,"(120.0, 191.75]"
456,14586177.0,https://www.airbnb.com/rooms/14586177,"佐敦, 九龍, Hong Kong",Yau Tsim Mong,22.30607,114.1719,2,411,4.38,4.86,4.16,4.25,4.88,4.505999999999999,205.5,40,Level 3,"(191.75, 360.625]"
457,14597370.0,https://www.airbnb.com/rooms/14597370,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31505,114.16798,7,750,4.59,4.79,4.6,4.72,4.87,4.714,107.14,60,Level 1,"(9.999, 120.0]"
458,14614406.0,https://www.airbnb.com/rooms/14614406,"Hong Kong, Southern, Hong Kong",Southern,22.24396,114.16675,3,880,2.5,4.0,3.5,3.0,4.5,3.5,293.33,20,Level 3,"(191.75, 360.625]"
459,14656256.0,https://www.airbnb.com/rooms/14656256,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.285,114.15324,2,850,4.8,5.0,4.77,4.94,4.94,4.890000000000001,425.0,100,Level 4,"(360.625, 580.0]"
460,14706810.0,https://www.airbnb.com/rooms/14706810,,Yau Tsim Mong,22.29667,114.17582,2,529,4.76,4.94,4.8,4.84,4.95,4.858,264.5,100,Level 3,"(191.75, 360.625]"
461,14714962.0,https://www.airbnb.com/rooms/14714962,"Hong Kong, New Territories, Hong Kong",Tai Po,22.44305,114.17456,1,366,4.72,4.52,4.88,4.88,5.0,4.799999999999999,366.0,80,Level 4,"(360.625, 580.0]"
462,14860459.0,https://www.airbnb.com/rooms/14860459,,Wan Chai,22.27958,114.18475,2,700,4.5,4.9,4.7,4.7,5.0,4.76,350.0,80,Level 3,"(191.75, 360.625]"
463,14884742.0,https://www.airbnb.com/rooms/14884742,,Sai Kung,22.32501,114.25831,2,459,4.65,4.78,4.75,4.84,4.84,4.772,229.5,80,Level 3,"(191.75, 360.625]"
464,14886762.0,https://www.airbnb.com/rooms/14886762,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31578,114.16926,2,292,4.47,4.79,4.42,4.45,4.58,4.542,146.0,40,Level 2,"(120.0, 191.75]"
465,14902788.0,https://www.airbnb.com/rooms/14902788,"Wan chai , Hong Kong Island, Hong Kong",Wan Chai,22.27913,114.17201,6,1030,4.28,4.5,4.31,4.48,4.57,4.428,171.67,40,Level 2,"(120.0, 191.75]"
466,14918697.0,https://www.airbnb.com/rooms/14918697,,Yau Tsim Mong,22.30671,114.168,2,277,4.11,4.71,4.11,4.27,4.5,4.34,138.5,40,Level 2,"(120.0, 191.75]"
467,14918726.0,https://www.airbnb.com/rooms/14918726,,Yau Tsim Mong,22.30539,114.17398,2,277,4.53,4.77,4.36,4.47,4.63,4.552,138.5,40,Level 2,"(120.0, 191.75]"
468,14918814.0,https://www.airbnb.com/rooms/14918814,,Yau Tsim Mong,22.30608,114.17261,4,544,4.48,4.93,4.35,4.63,4.56,4.59,136.0,40,Level 2,"(120.0, 191.75]"
469,14919264.0,https://www.airbnb.com/rooms/14919264,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31778,114.16945,2,292,4.76,4.84,4.68,4.6,4.68,4.712,146.0,60,Level 2,"(120.0, 191.75]"
470,14921296.0,https://www.airbnb.com/rooms/14921296,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31587,114.16899,2,292,4.93,4.93,4.79,4.71,4.5,4.772,146.0,80,Level 2,"(120.0, 191.75]"
471,14921737.0,https://www.airbnb.com/rooms/14921737,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31562,114.17078,2,308,4.33,4.67,3.67,5.0,4.33,4.4,154.0,40,Level 2,"(120.0, 191.75]"
472,14921794.0,https://www.airbnb.com/rooms/14921794,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31605,114.17051,2,308,5.0,5.0,4.8,4.8,4.8,4.880000000000001,154.0,100,Level 2,"(120.0, 191.75]"
473,14935736.0,https://www.airbnb.com/rooms/14935736,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31596,114.16901,2,308,4.5,4.67,4.17,4.5,4.83,4.534000000000001,154.0,40,Level 2,"(120.0, 191.75]"
474,14935810.0,https://www.airbnb.com/rooms/14935810,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31598,114.16884,3,383,3.5,5.0,4.0,4.0,4.0,4.1,127.67,40,Level 2,"(120.0, 191.75]"
475,14935889.0,https://www.airbnb.com/rooms/14935889,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31766,114.17057,3,383,4.93,4.95,4.77,4.89,4.59,4.826,127.67,80,Level 2,"(120.0, 191.75]"
476,14935960.0,https://www.airbnb.com/rooms/14935960,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31787,114.17042,4,415,4.7,4.85,4.38,4.57,4.33,4.566,103.75,40,Level 1,"(9.999, 120.0]"
477,14936015.0,https://www.airbnb.com/rooms/14936015,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31791,114.17058,2,280,5.0,4.89,4.56,4.78,4.78,4.8020000000000005,140.0,80,Level 2,"(120.0, 191.75]"
478,14936115.0,https://www.airbnb.com/rooms/14936115,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31748,114.17076,2,292,3.0,3.0,3.0,3.0,4.0,3.2,146.0,20,Level 2,"(120.0, 191.75]"
479,14942415.0,https://www.airbnb.com/rooms/14942415,,Yau Tsim Mong,22.31985,114.17068,2,404,4.83,4.93,4.85,4.9,4.95,4.8919999999999995,202.0,100,Level 3,"(191.75, 360.625]"
480,14970399.0,https://www.airbnb.com/rooms/14970399,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27825,114.17699,8,185,4.11,4.53,4.11,4.58,4.68,4.401999999999999,23.12,40,Level 1,"(9.999, 120.0]"
481,14971803.0,https://www.airbnb.com/rooms/14971803,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27825,114.17699,8,185,4.5,4.81,4.5,4.58,4.69,4.6160000000000005,23.12,60,Level 1,"(9.999, 120.0]"
482,14972127.0,https://www.airbnb.com/rooms/14972127,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27825,114.17699,8,185,4.0,4.93,4.29,4.57,4.93,4.544,23.12,40,Level 1,"(9.999, 120.0]"
483,14972508.0,https://www.airbnb.com/rooms/14972508,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27825,114.17699,8,185,4.75,4.88,4.38,4.25,4.63,4.577999999999999,23.12,40,Level 1,"(9.999, 120.0]"
484,14972704.0,https://www.airbnb.com/rooms/14972704,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27825,114.17699,8,185,4.48,4.83,4.37,4.57,4.77,4.604,23.12,60,Level 1,"(9.999, 120.0]"
485,14972904.0,https://www.airbnb.com/rooms/14972904,,Yau Tsim Mong,22.32196,114.17041,2,364,4.84,4.92,4.77,4.83,4.89,4.85,182.0,80,Level 2,"(120.0, 191.75]"
486,14973351.0,https://www.airbnb.com/rooms/14973351,,Yau Tsim Mong,22.32165,114.17191,2,387,4.88,4.93,4.83,4.87,4.97,4.895999999999999,193.5,100,Level 3,"(191.75, 360.625]"
487,14997036.0,https://www.airbnb.com/rooms/14997036,,Yau Tsim Mong,22.3199,114.17074,3,464,4.82,4.93,4.85,4.88,4.98,4.892,154.67,100,Level 2,"(120.0, 191.75]"
488,15058599.0,https://www.airbnb.com/rooms/15058599,,Wan Chai,22.28024,114.18488,2,514,4.0,5.0,5.0,5.0,5.0,4.8,257.0,80,Level 3,"(191.75, 360.625]"
489,15060378.0,https://www.airbnb.com/rooms/15060378,"Hong Kong, New Territories, Hong Kong",Islands,22.28136,114.04104,4,734,5.0,5.0,5.0,5.0,5.0,5.0,183.5,100,Level 2,"(120.0, 191.75]"
490,15077533.0,https://www.airbnb.com/rooms/15077533,,Sai Kung,22.31751,114.25935,1,380,4.89,4.89,4.93,4.91,5.0,4.9239999999999995,380.0,100,Level 4,"(360.625, 580.0]"
491,15101377.0,https://www.airbnb.com/rooms/15101377,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28769,114.14349,2,390,4.61,4.76,4.73,4.78,4.73,4.722,195.0,60,Level 3,"(191.75, 360.625]"
492,15105107.0,https://www.airbnb.com/rooms/15105107,,Yau Tsim Mong,22.29859,114.17211,2,650,3.33,4.67,4.33,4.0,5.0,4.266,325.0,40,Level 3,"(191.75, 360.625]"
493,15119318.0,https://www.airbnb.com/rooms/15119318,,Eastern,22.2897,114.20026,1,180,3.0,3.0,1.0,1.0,3.0,2.2,180.0,20,Level 2,"(120.0, 191.75]"
494,15224163.0,https://www.airbnb.com/rooms/15224163,,Yau Tsim Mong,22.29777,114.17367,2,499,4.3,4.68,4.11,4.09,4.3,4.296,249.5,40,Level 3,"(191.75, 360.625]"
495,15225497.0,https://www.airbnb.com/rooms/15225497,,Yau Tsim Mong,22.29635,114.17231,1,429,4.48,4.56,3.96,4.35,4.3,4.33,429.0,40,Level 4,"(360.625, 580.0]"
496,15259318.0,https://www.airbnb.com/rooms/15259318,,Yau Tsim Mong,22.29654,114.17377,2,599,3.84,4.58,4.14,3.67,4.05,4.055999999999999,299.5,40,Level 3,"(191.75, 360.625]"
497,15259831.0,https://www.airbnb.com/rooms/15259831,,Yau Tsim Mong,22.29658,114.17334,4,799,4.26,4.48,4.26,4.13,4.39,4.304,199.75,40,Level 3,"(191.75, 360.625]"
498,15260113.0,https://www.airbnb.com/rooms/15260113,,Yau Tsim Mong,22.29811,114.17331,3,699,4.4,4.55,4.09,4.18,4.18,4.279999999999999,233.0,40,Level 3,"(191.75, 360.625]"
499,15294219.0,https://www.airbnb.com/rooms/15294219,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.28894,114.19394,6,1200,4.82,5.0,4.91,4.91,5.0,4.928,200.0,100,Level 3,"(191.75, 360.625]"
500,15399399.0,https://www.airbnb.com/rooms/15399399,,Kowloon City,22.30755,114.18465,6,1200,4.37,4.37,4.5,4.68,4.55,4.494000000000001,200.0,40,Level 3,"(191.75, 360.625]"
501,15400871.0,https://www.airbnb.com/rooms/15400871,,Sham Shui Po,22.33176,114.16238,2,589,3.25,4.0,3.0,3.5,4.0,3.55,294.5,20,Level 3,"(191.75, 360.625]"
502,15413246.0,https://www.airbnb.com/rooms/15413246,,Yau Tsim Mong,22.31883,114.16949,2,364,4.81,4.91,4.81,4.85,4.96,4.867999999999999,182.0,100,Level 2,"(120.0, 191.75]"
503,15415560.0,https://www.airbnb.com/rooms/15415560,,Yau Tsim Mong,22.3183,114.17118,2,360,4.75,5.0,4.69,4.85,4.92,4.8420000000000005,180.0,80,Level 2,"(120.0, 191.75]"
504,15439215.0,https://www.airbnb.com/rooms/15439215,,Yau Tsim Mong,22.30548,114.16889,2,480,4.54,4.92,4.69,4.62,4.69,4.692000000000001,240.0,60,Level 3,"(191.75, 360.625]"
505,15452080.0,https://www.airbnb.com/rooms/15452080,,Yau Tsim Mong,22.31526,114.17,6,709,4.55,4.88,4.45,4.47,4.79,4.627999999999999,118.17,60,Level 1,"(9.999, 120.0]"
506,15453474.0,https://www.airbnb.com/rooms/15453474,"Hong Kong Island, Hong Kong",Central & Western,22.28448,114.13258,3,900,4.67,5.0,4.67,4.89,4.89,4.824,300.0,80,Level 3,"(191.75, 360.625]"
507,15472655.0,https://www.airbnb.com/rooms/15472655,,Sham Shui Po,22.33321,114.16529,2,399,4.76,4.76,4.47,4.75,4.91,4.7299999999999995,199.5,60,Level 3,"(191.75, 360.625]"
508,15523871.0,https://www.airbnb.com/rooms/15523871,"離島區大澳, 新界, Hong Kong",Islands,22.2554,113.85634,2,1235,4.33,4.73,4.73,4.93,4.8,4.704,617.5,60,Level 5,"(580.0, 250260.0]"
509,15527609.0,https://www.airbnb.com/rooms/15527609,"九龍尖沙咀, 000000, Hong Kong",Yau Tsim Mong,22.30201,114.17255,2,523,4.52,4.92,4.26,4.56,4.85,4.622,261.5,60,Level 3,"(191.75, 360.625]"
510,15553033.0,https://www.airbnb.com/rooms/15553033,"離島區大澳, 新界, Hong Kong",Islands,22.2569,113.85809,2,1018,4.29,4.86,4.6,4.86,4.91,4.704,509.0,60,Level 4,"(360.625, 580.0]"
511,15553150.0,https://www.airbnb.com/rooms/15553150,"離島區大澳, 新界, Hong Kong",Islands,22.25689,113.85788,2,892,4.67,4.58,4.67,4.67,4.92,4.702,446.0,60,Level 4,"(360.625, 580.0]"
512,15634936.0,https://www.airbnb.com/rooms/15634936,,Yau Tsim Mong,22.29833,114.17293,1,180,4.0,5.0,3.0,3.0,5.0,4.0,180.0,40,Level 2,"(120.0, 191.75]"
513,15667329.0,https://www.airbnb.com/rooms/15667329,,Central & Western,22.2854,114.15062,4,800,5.0,5.0,5.0,4.0,4.0,4.6,200.0,60,Level 3,"(191.75, 360.625]"
514,15692556.0,https://www.airbnb.com/rooms/15692556,,Sham Shui Po,22.33782,114.16612,1,180,4.0,4.5,4.5,4.5,3.5,4.2,180.0,40,Level 2,"(120.0, 191.75]"
515,15721412.0,https://www.airbnb.com/rooms/15721412,,Sham Shui Po,22.32927,114.16373,4,619,4.5,4.6,4.6,4.5,4.8,4.6,154.75,60,Level 2,"(120.0, 191.75]"
516,15749704.0,https://www.airbnb.com/rooms/15749704,,Sham Shui Po,22.33168,114.16256,2,659,4.5,4.5,4.0,4.5,5.0,4.5,329.5,40,Level 3,"(191.75, 360.625]"
517,15757377.0,https://www.airbnb.com/rooms/15757377,"Hong Kong Island, Hong Kong",Central & Western,22.28751,114.14883,4,2121,4.04,4.68,4.24,4.28,4.68,4.3839999999999995,530.25,40,Level 4,"(360.625, 580.0]"
518,15849614.0,https://www.airbnb.com/rooms/15849614,,Yau Tsim Mong,22.30137,114.1762,1,158,4.83,5.0,4.67,4.83,5.0,4.866,158.0,100,Level 2,"(120.0, 191.75]"
519,15876581.0,https://www.airbnb.com/rooms/15876581,,Islands,22.2221,114.11474,2,389570,4.89,4.89,4.92,4.97,5.0,4.933999999999999,194785.0,100,Level 5,"(580.0, 250260.0]"
520,15879975.0,https://www.airbnb.com/rooms/15879975,,Islands,22.22417,114.11407,2,389570,4.79,4.76,4.92,4.9,4.98,4.87,194785.0,100,Level 5,"(580.0, 250260.0]"
521,15931953.0,https://www.airbnb.com/rooms/15931953,"佐敦, 九龍, Hong Kong",Yau Tsim Mong,22.30604,114.17022,2,485,4.06,4.81,3.88,4.06,4.69,4.3,242.5,40,Level 3,"(191.75, 360.625]"
522,15956982.0,https://www.airbnb.com/rooms/15956982,"佐敦, 九龍, Hong Kong",Yau Tsim Mong,22.30943,114.17186,2,320,4.64,4.81,4.66,4.72,4.76,4.717999999999999,160.0,60,Level 2,"(120.0, 191.75]"
523,15991424.0,https://www.airbnb.com/rooms/15991424,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28557,114.19259,3,1029,4.86,5.0,5.0,5.0,5.0,4.9719999999999995,343.0,100,Level 3,"(191.75, 360.625]"
524,15992460.0,https://www.airbnb.com/rooms/15992460,,Central & Western,22.2853,114.15205,2,660,4.0,5.0,5.0,5.0,5.0,4.8,330.0,80,Level 3,"(191.75, 360.625]"
525,15992578.0,https://www.airbnb.com/rooms/15992578,,Central & Western,22.28612,114.15029,2,590,4.5,5.0,4.75,4.75,4.0,4.6,295.0,60,Level 3,"(191.75, 360.625]"
526,15995938.0,https://www.airbnb.com/rooms/15995938,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29779,114.1695,1,235,4.83,5.0,4.83,4.83,5.0,4.898000000000001,235.0,100,Level 3,"(191.75, 360.625]"
527,16004177.0,https://www.airbnb.com/rooms/16004177,,Central & Western,22.28555,114.15077,2,520,5.0,5.0,5.0,5.0,5.0,5.0,260.0,100,Level 3,"(191.75, 360.625]"
528,16004394.0,https://www.airbnb.com/rooms/16004394,,Central & Western,22.28535,114.15199,2,520,5.0,5.0,5.0,5.0,5.0,5.0,260.0,100,Level 3,"(191.75, 360.625]"
529,16005093.0,https://www.airbnb.com/rooms/16005093,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28037,114.18576,2,550,4.76,4.97,4.91,4.94,4.97,4.91,275.0,100,Level 3,"(191.75, 360.625]"
530,16019844.0,https://www.airbnb.com/rooms/16019844,,Central & Western,22.2854,114.15088,2,470,4.25,4.75,4.0,4.25,4.0,4.25,235.0,40,Level 3,"(191.75, 360.625]"
531,16022742.0,https://www.airbnb.com/rooms/16022742,,Central & Western,22.2866,114.14904,1,150,5.0,5.0,4.0,5.0,5.0,4.8,150.0,80,Level 2,"(120.0, 191.75]"
532,16022824.0,https://www.airbnb.com/rooms/16022824,,Central & Western,22.28751,114.14863,2,130,5.0,5.0,5.0,5.0,5.0,5.0,65.0,100,Level 1,"(9.999, 120.0]"
533,16035688.0,https://www.airbnb.com/rooms/16035688,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32075,114.16858,6,660,4.48,4.82,4.47,4.62,4.84,4.646,110.0,60,Level 1,"(9.999, 120.0]"
534,16044063.0,https://www.airbnb.com/rooms/16044063,"Hong Kong , Hong Kong Island, Hong Kong",Wan Chai,22.2741,114.17439,3,767,4.6,4.5,4.5,4.6,4.7,4.58,255.67,40,Level 3,"(191.75, 360.625]"
535,16056283.0,https://www.airbnb.com/rooms/16056283,"Peng Chau, New Territories, Hong Kong",Islands,22.28684,114.03901,4,688,4.64,4.71,4.74,4.85,4.85,4.758,172.0,80,Level 2,"(120.0, 191.75]"
536,16070928.0,https://www.airbnb.com/rooms/16070928,,Wan Chai,22.26839,114.18529,4,2000,4.65,4.84,4.84,4.74,4.84,4.782,500.0,80,Level 4,"(360.625, 580.0]"
537,16071938.0,https://www.airbnb.com/rooms/16071938,,Central & Western,22.28085,114.15212,2,1000,,,1.0,,,1.0,500.0,20,Level 4,"(360.625, 580.0]"
538,16091122.0,https://www.airbnb.com/rooms/16091122,,Yau Tsim Mong,22.32083,114.16964,1,286,4.83,5.0,4.17,4.5,4.83,4.6659999999999995,286.0,60,Level 3,"(191.75, 360.625]"
539,16096355.0,https://www.airbnb.com/rooms/16096355,,Yau Tsim Mong,22.3006,114.17472,1,158,4.86,4.86,4.71,4.43,5.0,4.772,158.0,80,Level 2,"(120.0, 191.75]"
540,16100405.0,https://www.airbnb.com/rooms/16100405,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2863,114.14968,2,890,4.83,4.93,4.93,4.9,4.93,4.904,445.0,100,Level 4,"(360.625, 580.0]"
541,16106653.0,https://www.airbnb.com/rooms/16106653,"Tsim Sha Tsui, Hong Kong",Yau Tsim Mong,22.30403,114.16324,3,1403,4.83,4.92,5.0,4.83,4.92,4.9,467.67,100,Level 4,"(360.625, 580.0]"
542,16126820.0,https://www.airbnb.com/rooms/16126820,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3183,114.17118,1,260,4.82,5.0,4.45,4.82,4.91,4.8,260.0,80,Level 3,"(191.75, 360.625]"
543,16129001.0,https://www.airbnb.com/rooms/16129001,"Mui Wo, Lantau Island, Hong Kong",Islands,22.26754,113.99684,5,609,4.63,4.73,4.75,4.84,4.91,4.772,121.8,80,Level 2,"(120.0, 191.75]"
544,16148414.0,https://www.airbnb.com/rooms/16148414,,Central & Western,22.28581,114.15028,4,800,4.5,4.5,5.0,4.5,4.5,4.6,200.0,60,Level 3,"(191.75, 360.625]"
545,16180498.0,https://www.airbnb.com/rooms/16180498,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3074,114.17134,2,279,4.59,4.82,4.54,4.65,4.86,4.692,139.5,60,Level 2,"(120.0, 191.75]"
546,16225498.0,https://www.airbnb.com/rooms/16225498,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27655,114.17169,2,450,4.7,4.93,4.73,4.74,4.92,4.804,225.0,80,Level 3,"(191.75, 360.625]"
547,16248789.0,https://www.airbnb.com/rooms/16248789,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29792,114.17181,1,180,5.0,5.0,5.0,5.0,5.0,5.0,180.0,100,Level 2,"(120.0, 191.75]"
548,16260895.0,https://www.airbnb.com/rooms/16260895,"Kowloon, New Territories, Hong Kong",Yau Tsim Mong,22.30831,114.17082,2,280,4.79,4.86,4.73,4.82,4.9,4.82,140.0,80,Level 2,"(120.0, 191.75]"
549,16280815.0,https://www.airbnb.com/rooms/16280815,,Central & Western,22.28745,114.15218,1,570,5.0,5.0,5.0,5.0,5.0,5.0,570.0,100,Level 4,"(360.625, 580.0]"
550,16291751.0,https://www.airbnb.com/rooms/16291751,"Mui Wo, Lantau Island, Hong Kong",Islands,22.26754,113.99684,5,686,4.54,4.65,4.56,4.71,4.8,4.652,137.2,60,Level 2,"(120.0, 191.75]"
551,16301870.0,https://www.airbnb.com/rooms/16301870,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28829,114.14172,2,1400,4.4,4.6,4.8,5.0,4.9,4.74,700.0,60,Level 5,"(580.0, 250260.0]"
552,16302799.0,https://www.airbnb.com/rooms/16302799,,Sham Shui Po,22.33062,114.16298,2,619,2.0,3.0,2.0,2.0,3.0,2.4,309.5,20,Level 3,"(191.75, 360.625]"
553,16352971.0,https://www.airbnb.com/rooms/16352971,,Kowloon City,22.30755,114.18465,6,1829,4.55,4.53,4.65,4.66,4.68,4.614,304.83,60,Level 3,"(191.75, 360.625]"
554,16354641.0,https://www.airbnb.com/rooms/16354641,,Islands,22.22728,114.11088,2,1950,4.48,4.65,4.74,4.7,4.7,4.654,975.0,60,Level 5,"(580.0, 250260.0]"
555,16381626.0,https://www.airbnb.com/rooms/16381626,,Kowloon City,22.30755,114.18465,5,1100,4.68,4.59,4.64,4.77,4.64,4.664,220.0,60,Level 3,"(191.75, 360.625]"
556,16384792.0,https://www.airbnb.com/rooms/16384792,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28138,114.15241,2,499,4.73,4.88,4.69,4.85,4.88,4.805999999999999,249.5,80,Level 3,"(191.75, 360.625]"
